transaction_id,customer_id,transaction_ts,amount,merchant,merchant_category,country,payment_type,status
TXN5924,CUST021,2024-01-07 00:05:00,16205.87,Amazon,ECOMMERCE,IN,WALLET,SUCCESS
TXN5925,CUST002,2024-01-07 03:13:00,4137.22,Uber,TRAVEL,IN,UPI,FAILED
TXN5926,CUST036,2024-01-07 16:38:00,5345.87,Flipkart,ECOMMERCE,IN,WALLET,FAILED
TXN5927,CUST030,2024-01-07 13:03:00,12074.22,Netflix,ENTERTAINMENT,IN,WALLET,SUCCESS
TXN5928,CUST003,2024-01-07 19:46:00,4783.69,Binance,CRYPTO,IN,WALLET,SUCCESS
TXN5929,CUST032,2024-01-07 00:58:00,2344.41,Binance,CRYPTO,IN,CARD,FAILED
TXN5930,CUST046,2024-01-07 16:07:00,16074.81,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN5931,CUST031,2024-01-07 13:05:00,10375.84,Amazon,ECOMMERCE,IN,WALLET,FAILED
TXN5932,CUST018,2024-01-07 17:09:00,17276.93,Flipkart,ECOMMERCE,IN,WALLET,SUCCESS
TXN5933,CUST004,2024-01-07 04:00:00,9618.99,Uber,TRAVEL,IN,UPI,SUCCESS
TXN5934,CUST044,2024-01-07 03:22:00,21637.96,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN5935,CUST006,2024-01-07 09:55:00,16101.1,Swiggy,FOOD,IN,UPI,FAILED
TXN5936,CUST028,2024-01-07 19:37:00,4190.93,Bet365,GAMBLING,IN,UPI,SUCCESS
TXN5937,CUST019,2024-01-07 16:45:00,9216.73,MakeMyTrip,TRAVEL,IN,CARD,SUCCESS
TXN5938,CUST022,2024-01-07 15:11:00,-512.53,MakeMyTrip,TRAVEL,IN,UPI,SUCCESS
TXN5939,CUST017,2024-01-07 19:20:00,29455.98,Binance,CRYPTO,IN,CARD,FAILED
TXN5940,CUST005,2024-01-07 08:01:00,21732.52,Bet365,GAMBLING,IN,UPI,SUCCESS
TXN5941,CUST023,2024-01-07 21:54:00,20617.52,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN5942,CUST046,2024-01-07 03:08:00,2957.15,Uber,TRAVEL,IN,UPI,FAILED
TXN5943,CUST015,2024-01-07 20:45:00,22097.67,Bet365,GAMBLING,IN,CARD,FAILED
TXN5944,CUST035,2024-01-07 19:58:00,4483.22,Flipkart,ECOMMERCE,IN,UPI,SUCCESS
TXN5945,CUST042,2024-01-07 19:04:00,15721.22,Swiggy,FOOD,IN,CARD,SUCCESS
TXN5946,CUST013,2024-01-07 09:28:00,25679.6,Binance,CRYPTO,IN,WALLET,FAILED
TXN5947,CUST024,2024-01-07 21:08:00,20675.62,Swiggy,FOOD,IN,WALLET,SUCCESS
TXN5948,CUST017,2024-01-07 23:32:00,23275.55,Uber,TRAVEL,IN,UPI,FAILED
TXN5949,CUST050,2024-01-07 08:51:00,25755.68,Bet365,GAMBLING,IN,UPI,FAILED
TXN5950,CUST003,2024-01-07 04:50:00,19243.62,Swiggy,FOOD,IN,UPI,SUCCESS
TXN5951,CUST013,2024-01-07 16:21:00,17225.29,Binance,CRYPTO,IN,CARD,SUCCESS
TXN5952,CUST038,2024-01-07 23:52:00,17207.42,Uber,TRAVEL,IN,CARD,SUCCESS
TXN5953,CUST015,2024-01-07 19:59:00,15045.42,Binance,CRYPTO,IN,WALLET,FAILED
TXN5954,CUST040,2024-01-07 10:31:00,5848.88,Bet365,GAMBLING,IN,CARD,FAILED
TXN5955,CUST038,2024-01-07 01:21:00,27018.36,Netflix,ENTERTAINMENT,IN,CARD,FAILED
TXN5956,CUST047,2024-01-07 11:07:00,10176.08,Netflix,ENTERTAINMENT,IN,CARD,FAILED
TXN5957,CUST023,2024-01-07 14:21:00,8869.83,Netflix,ENTERTAINMENT,IN,UPI,SUCCESS
TXN5958,CUST015,2024-01-07 01:14:00,28624.03,Binance,CRYPTO,IN,CARD,SUCCESS
TXN5959,,2024-01-07 21:41:00,3003.57,Swiggy,FOOD,IN,UPI,SUCCESS
TXN5960,CUST009,2024-01-07 10:51:00,18748.68,Binance,CRYPTO,IN,CARD,SUCCESS
TXN5961,CUST011,2024-01-07 10:13:00,23643.95,Binance,CRYPTO,IN,CARD,SUCCESS
TXN5962,CUST019,2024-01-07 21:50:00,2699.94,Bet365,GAMBLING,IN,UPI,FAILED
TXN5963,CUST036,2024-01-07 11:10:00,12876.12,Swiggy,FOOD,IN,UPI,SUCCESS
TXN5964,CUST014,2024-01-07 05:43:00,2301.49,Flipkart,ECOMMERCE,IN,UPI,SUCCESS
TXN5965,CUST022,2024-01-07 11:57:00,3746.5,Binance,CRYPTO,IN,UPI,FAILED
TXN5966,CUST042,2024-01-07 05:11:00,5241.56,Flipkart,ECOMMERCE,IN,CARD,SUCCESS
TXN5967,CUST044,2024-01-07 02:49:00,7144.11,Amazon,ECOMMERCE,IN,CARD,FAILED
TXN5968,CUST036,2024-01-07 22:02:00,13953.01,Netflix,ENTERTAINMENT,IN,CARD,SUCCESS
TXN5969,CUST042,2024-01-07 10:23:00,5773.72,Uber,TRAVEL,IN,CARD,FAILED
TXN5970,CUST050,2024-01-07 21:26:00,4719.39,Netflix,ENTERTAINMENT,IN,UPI,SUCCESS
TXN5971,CUST015,2024-01-07 08:00:00,11450.26,MakeMyTrip,TRAVEL,IN,UPI,SUCCESS
TXN5972,CUST038,2024-01-07 15:50:00,818.91,Uber,TRAVEL,IN,CARD,FAILED
TXN5973,,2024-01-07 07:14:00,17969.31,Swiggy,FOOD,IN,UPI,FAILED
TXN5974,CUST021,2024-01-07 15:56:00,15154.94,Swiggy,FOOD,IN,UPI,SUCCESS
TXN5975,CUST040,2024-01-07 07:25:00,6062.21,Flipkart,ECOMMERCE,IN,WALLET,SUCCESS
TXN5976,CUST012,2024-01-07 11:29:00,4017.79,Bet365,GAMBLING,IN,UPI,FAILED
TXN5977,CUST016,2024-01-07 19:57:00,15797.65,Uber,TRAVEL,IN,CARD,FAILED
TXN5978,CUST020,2024-01-07 03:54:00,17659.54,Binance,CRYPTO,IN,UPI,FAILED
TXN5979,CUST029,2024-01-07 22:45:00,6212.5,Amazon,ECOMMERCE,IN,CARD,SUCCESS
TXN5980,CUST001,2024-01-07 03:26:00,5368.51,Swiggy,FOOD,IN,CARD,SUCCESS
TXN5981,CUST047,2024-01-07 07:54:00,29315.37,Netflix,ENTERTAINMENT,IN,WALLET,SUCCESS
TXN5982,CUST027,2024-01-07 07:05:00,8205.4,Swiggy,FOOD,IN,WALLET,SUCCESS
TXN5983,CUST012,2024-01-07 12:58:00,28776.85,Binance,CRYPTO,IN,UPI,FAILED
TXN5984,CUST008,2024-01-07 04:17:00,-94.81,Swiggy,FOOD,IN,CARD,FAILED
TXN5985,,2024-01-07 03:17:00,26220.48,Amazon,ECOMMERCE,IN,UPI,FAILED
TXN5986,CUST005,2024-01-07 19:00:00,23149.51,Swiggy,FOOD,IN,CARD,SUCCESS
TXN5987,,2024-01-07 09:15:00,4461.38,Swiggy,FOOD,IN,CARD,FAILED
TXN5988,,2024-01-07 17:58:00,10158.84,Binance,CRYPTO,IN,CARD,FAILED
TXN5989,CUST017,2024-01-07 09:12:00,25206.87,Swiggy,FOOD,IN,UPI,SUCCESS
TXN5990,CUST040,2024-01-07 06:58:00,4410.13,Amazon,ECOMMERCE,IN,UPI,SUCCESS
TXN5991,CUST022,2024-01-07 22:08:00,13860.38,Netflix,ENTERTAINMENT,IN,UPI,SUCCESS
TXN5992,CUST041,2024-01-07 00:29:00,24238.62,Flipkart,ECOMMERCE,IN,CARD,FAILED
TXN5993,CUST049,2024-01-07 23:48:00,5805.95,Binance,CRYPTO,IN,WALLET,FAILED
TXN5994,CUST047,2024-01-07 09:35:00,19458.26,Uber,TRAVEL,IN,CARD,FAILED
TXN5995,CUST010,2024-01-07 13:13:00,13386.9,Uber,TRAVEL,IN,CARD,SUCCESS
TXN5996,CUST001,2024-01-07 18:48:00,22383.74,Uber,TRAVEL,IN,UPI,FAILED
TXN5997,CUST014,2024-01-07 19:20:00,21572.85,Binance,CRYPTO,IN,WALLET,SUCCESS
TXN5998,CUST015,2024-01-07 07:58:00,19130.54,Netflix,ENTERTAINMENT,IN,CARD,FAILED
TXN5999,CUST023,2024-01-07 05:25:00,2649.84,Flipkart,ECOMMERCE,IN,UPI,SUCCESS
TXN6000,CUST019,2024-01-07 21:31:00,6042.02,Flipkart,ECOMMERCE,IN,UPI,FAILED
TXN6001,CUST010,2024-01-07 05:08:00,16282.68,Bet365,GAMBLING,IN,UPI,SUCCESS
TXN6002,,2024-01-07 03:55:00,16902.84,Swiggy,FOOD,IN,WALLET,SUCCESS
TXN6003,CUST048,2024-01-07 07:26:00,24362.79,Uber,TRAVEL,IN,CARD,FAILED
TXN6004,CUST036,2024-01-07 02:45:00,21791.15,Flipkart,ECOMMERCE,IN,WALLET,SUCCESS
TXN6005,,2024-01-07 03:39:00,570.55,Binance,CRYPTO,IN,WALLET,FAILED
TXN6006,CUST008,2024-01-07 23:48:00,11378.76,Swiggy,FOOD,IN,WALLET,FAILED
TXN6007,CUST050,2024-01-07 02:26:00,8038.73,Binance,CRYPTO,IN,CARD,SUCCESS
TXN6008,CUST020,2024-01-07 00:50:00,19583.87,Uber,TRAVEL,IN,UPI,FAILED
TXN6009,CUST042,2024-01-07 12:46:00,26881.52,Bet365,GAMBLING,IN,WALLET,FAILED
TXN6010,CUST003,2024-01-07 10:54:00,1951.96,Swiggy,FOOD,IN,UPI,SUCCESS
TXN6011,CUST020,2024-01-07 15:51:00,16926.74,Amazon,ECOMMERCE,IN,UPI,FAILED
TXN6012,CUST018,2024-01-07 14:08:00,16343.07,Amazon,ECOMMERCE,IN,CARD,SUCCESS
TXN6013,CUST017,2024-01-07 09:19:00,19541.19,Flipkart,ECOMMERCE,IN,WALLET,SUCCESS
TXN6014,CUST035,2024-01-07 17:00:00,29573.38,Netflix,ENTERTAINMENT,IN,WALLET,SUCCESS
TXN6015,CUST016,2024-01-07 05:48:00,8699.94,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN6016,CUST005,2024-01-07 03:25:00,21372.27,Binance,CRYPTO,IN,UPI,SUCCESS
TXN6017,CUST049,2024-01-07 10:23:00,7559.32,Uber,TRAVEL,IN,UPI,FAILED
TXN6018,CUST028,2024-01-07 13:00:00,-225.03,Binance,CRYPTO,IN,UPI,FAILED
TXN6019,CUST036,2024-01-07 05:29:00,7493.56,Binance,CRYPTO,IN,CARD,FAILED
TXN6020,CUST047,2024-01-07 00:24:00,3331.13,MakeMyTrip,TRAVEL,IN,WALLET,SUCCESS
TXN6021,CUST017,2024-01-07 11:51:00,1594.17,Bet365,GAMBLING,IN,CARD,FAILED
TXN6022,CUST006,2024-01-07 12:27:00,5609.92,MakeMyTrip,TRAVEL,IN,CARD,SUCCESS
TXN6023,CUST041,2024-01-07 07:13:00,2292.4,Netflix,ENTERTAINMENT,IN,UPI,FAILED
TXN6024,CUST017,2024-01-07 07:16:00,905.05,Amazon,ECOMMERCE,IN,UPI,FAILED
TXN6025,CUST028,2024-01-07 04:26:00,19955.13,Uber,TRAVEL,IN,CARD,FAILED
TXN6026,CUST049,2024-01-07 21:05:00,16081.87,Swiggy,FOOD,IN,CARD,FAILED
TXN6027,CUST021,2024-01-07 06:37:00,7762.87,Flipkart,ECOMMERCE,IN,CARD,SUCCESS
TXN6028,CUST007,2024-01-07 12:11:00,18730.22,Amazon,ECOMMERCE,IN,CARD,SUCCESS
TXN6029,CUST012,2024-01-07 10:55:00,1927.29,Flipkart,ECOMMERCE,IN,UPI,SUCCESS
TXN6030,CUST027,2024-01-07 11:31:00,13532.38,Amazon,ECOMMERCE,IN,UPI,SUCCESS
TXN6031,CUST038,2024-01-07 01:14:00,28450.92,Uber,TRAVEL,IN,CARD,SUCCESS
TXN6032,CUST047,2024-01-07 16:37:00,-351.18,Bet365,GAMBLING,IN,CARD,SUCCESS
TXN6033,,2024-01-07 15:45:00,20543.45,MakeMyTrip,TRAVEL,IN,WALLET,SUCCESS
TXN6034,CUST027,2024-01-07 14:02:00,1928.07,Bet365,GAMBLING,IN,WALLET,SUCCESS
TXN6035,CUST048,2024-01-07 09:16:00,14711.79,Netflix,ENTERTAINMENT,IN,WALLET,FAILED
TXN6036,CUST035,2024-01-07 18:05:00,8448.59,Uber,TRAVEL,IN,UPI,FAILED
TXN6037,CUST048,2024-01-07 15:58:00,12872.25,Swiggy,FOOD,IN,CARD,FAILED
TXN6038,,2024-01-07 21:59:00,15238.7,Binance,CRYPTO,IN,UPI,SUCCESS
TXN6039,CUST040,2024-01-07 21:46:00,14148.79,Uber,TRAVEL,IN,WALLET,SUCCESS
TXN6040,,2024-01-07 00:49:00,21915.28,Binance,CRYPTO,IN,UPI,SUCCESS
TXN6041,CUST018,2024-01-07 23:50:00,27541.6,Swiggy,FOOD,IN,CARD,SUCCESS
TXN6042,CUST026,2024-01-07 05:43:00,12042.52,Binance,CRYPTO,IN,CARD,SUCCESS
TXN6043,CUST014,2024-01-07 08:44:00,20718.52,Uber,TRAVEL,IN,UPI,FAILED
TXN6044,CUST014,2024-01-07 17:07:00,17308.03,Binance,CRYPTO,IN,WALLET,SUCCESS
TXN6045,CUST031,2024-01-07 17:29:00,18335.39,Netflix,ENTERTAINMENT,IN,UPI,FAILED
TXN6046,CUST006,2024-01-07 12:41:00,24007.18,Binance,CRYPTO,IN,UPI,FAILED
TXN6047,CUST005,2024-01-07 13:18:00,388.02,Flipkart,ECOMMERCE,IN,UPI,FAILED
TXN6048,CUST029,2024-01-07 23:53:00,24254.08,Uber,TRAVEL,IN,CARD,SUCCESS
TXN6049,CUST038,2024-01-07 01:32:00,11669.31,Uber,TRAVEL,IN,WALLET,FAILED
