transaction_id,customer_id,transaction_ts,amount,merchant,merchant_category,country,payment_type,status
TXN5619,CUST003,2024-01-05 07:53:00,8012.93,Uber,TRAVEL,IN,WALLET,FAILED
TXN5620,CUST003,2024-01-05 06:01:00,25832.28,Swiggy,FOOD,IN,WALLET,FAILED
TXN5621,CUST028,2024-01-05 17:58:00,11051.92,MakeMyTrip,TRAVEL,IN,UPI,SUCCESS
TXN5622,CUST017,2024-01-05 01:32:00,29029.47,Swiggy,FOOD,IN,WALLET,SUCCESS
TXN5623,,2024-01-05 19:22:00,25916.26,Uber,TRAVEL,IN,CARD,SUCCESS
TXN5624,CUST027,2024-01-05 15:38:00,23939.82,Bet365,GAMBLING,IN,UPI,SUCCESS
TXN5625,,2024-01-05 02:28:00,8209.91,Bet365,GAMBLING,IN,CARD,FAILED
TXN5626,,2024-01-05 03:36:00,8906.94,Bet365,GAMBLING,IN,UPI,FAILED
TXN5627,CUST009,2024-01-05 07:11:00,10347.91,Amazon,ECOMMERCE,IN,CARD,SUCCESS
TXN5628,CUST012,2024-01-05 22:05:00,20977.71,Uber,TRAVEL,IN,CARD,SUCCESS
TXN5629,CUST026,2024-01-05 05:39:00,9978.33,Uber,TRAVEL,IN,WALLET,FAILED
TXN5630,CUST004,2024-01-05 01:42:00,19821.35,Binance,CRYPTO,IN,UPI,SUCCESS
TXN5631,CUST012,2024-01-05 17:37:00,25515.52,Bet365,GAMBLING,IN,CARD,FAILED
TXN5632,CUST023,2024-01-05 17:08:00,18980.71,Flipkart,ECOMMERCE,IN,UPI,FAILED
TXN5633,CUST028,2024-01-05 20:44:00,25418.87,Swiggy,FOOD,IN,WALLET,FAILED
TXN5634,CUST028,2024-01-05 20:39:00,24289.53,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN5635,CUST042,2024-01-05 04:27:00,9186.05,Netflix,ENTERTAINMENT,IN,WALLET,FAILED
TXN5636,CUST033,2024-01-05 07:29:00,12653.61,Bet365,GAMBLING,IN,UPI,SUCCESS
TXN5637,CUST007,2024-01-05 21:09:00,22629.28,Netflix,ENTERTAINMENT,IN,WALLET,SUCCESS
TXN5638,CUST004,2024-01-05 00:54:00,15506.78,Binance,CRYPTO,IN,WALLET,FAILED
TXN5639,CUST020,2024-01-05 05:00:00,8190.64,Binance,CRYPTO,IN,UPI,SUCCESS
TXN5640,CUST049,2024-01-05 03:46:00,21007.3,Flipkart,ECOMMERCE,IN,WALLET,FAILED
TXN5641,CUST047,2024-01-05 04:13:00,2563.46,Amazon,ECOMMERCE,IN,UPI,FAILED
TXN5642,CUST030,2024-01-05 20:54:00,16362.32,Binance,CRYPTO,IN,WALLET,SUCCESS
TXN5643,CUST009,2024-01-05 16:42:00,14615.72,Flipkart,ECOMMERCE,IN,WALLET,SUCCESS
TXN5644,CUST049,2024-01-05 10:04:00,23987.56,Amazon,ECOMMERCE,IN,CARD,SUCCESS
TXN5645,CUST038,2024-01-05 07:38:00,-778.42,Bet365,GAMBLING,IN,CARD,FAILED
TXN5646,CUST038,2024-01-05 20:51:00,22912.47,Amazon,ECOMMERCE,IN,WALLET,SUCCESS
TXN5647,CUST006,2024-01-05 05:03:00,24121.27,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN5648,,2024-01-05 10:09:00,7275.89,Amazon,ECOMMERCE,IN,CARD,FAILED
TXN5649,CUST044,2024-01-05 16:43:00,4932.23,Flipkart,ECOMMERCE,IN,WALLET,FAILED
TXN5650,CUST028,2024-01-05 13:06:00,21241.26,Swiggy,FOOD,IN,CARD,FAILED
TXN5651,CUST022,2024-01-05 16:32:00,22550.19,Bet365,GAMBLING,IN,UPI,SUCCESS
TXN5652,CUST029,2024-01-05 13:36:00,6605.24,Binance,CRYPTO,IN,WALLET,SUCCESS
TXN5653,CUST002,2024-01-05 12:51:00,10719.93,Flipkart,ECOMMERCE,IN,WALLET,SUCCESS
TXN5654,CUST007,2024-01-05 07:08:00,26469.09,Flipkart,ECOMMERCE,IN,WALLET,SUCCESS
TXN5655,CUST035,2024-01-05 16:14:00,244.03,Binance,CRYPTO,IN,UPI,SUCCESS
TXN5656,CUST050,2024-01-05 15:03:00,24796.0,Flipkart,ECOMMERCE,IN,WALLET,SUCCESS
TXN5657,CUST008,2024-01-05 19:18:00,14961.72,Uber,TRAVEL,IN,UPI,FAILED
TXN5658,CUST018,2024-01-05 15:27:00,28733.31,MakeMyTrip,TRAVEL,IN,UPI,FAILED
TXN5659,CUST014,2024-01-05 02:47:00,2191.64,Netflix,ENTERTAINMENT,IN,UPI,FAILED
TXN5660,CUST005,2024-01-05 02:43:00,10735.99,Amazon,ECOMMERCE,IN,UPI,SUCCESS
TXN5661,CUST013,2024-01-05 19:14:00,23812.16,Amazon,ECOMMERCE,IN,UPI,FAILED
TXN5662,CUST012,2024-01-05 12:07:00,2804.29,MakeMyTrip,TRAVEL,IN,UPI,FAILED
TXN5663,CUST040,2024-01-05 18:29:00,15411.67,Netflix,ENTERTAINMENT,IN,CARD,SUCCESS
TXN5664,CUST020,2024-01-05 16:03:00,-467.76,Swiggy,FOOD,IN,WALLET,FAILED
TXN5665,CUST013,2024-01-05 06:23:00,21016.16,Uber,TRAVEL,IN,UPI,SUCCESS
TXN5666,CUST006,2024-01-05 05:21:00,28890.27,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN5667,CUST012,2024-01-05 20:05:00,23229.75,Binance,CRYPTO,IN,CARD,SUCCESS
TXN5668,CUST044,2024-01-05 12:10:00,12554.27,Uber,TRAVEL,IN,WALLET,SUCCESS
TXN5669,CUST038,2024-01-05 08:04:00,22732.63,MakeMyTrip,TRAVEL,IN,WALLET,FAILED
TXN5670,CUST020,2024-01-05 16:06:00,16832.59,MakeMyTrip,TRAVEL,IN,WALLET,SUCCESS
TXN5671,CUST009,2024-01-05 19:53:00,3162.68,Bet365,GAMBLING,IN,CARD,SUCCESS
TXN5672,CUST034,2024-01-05 21:39:00,9632.51,Amazon,ECOMMERCE,IN,WALLET,FAILED
TXN5673,,2024-01-05 11:21:00,10883.86,Bet365,GAMBLING,IN,UPI,SUCCESS
TXN5674,CUST005,2024-01-05 00:07:00,9980.68,Swiggy,FOOD,IN,WALLET,FAILED
TXN5675,CUST014,2024-01-05 00:22:00,24795.24,Amazon,ECOMMERCE,IN,WALLET,FAILED
TXN5676,CUST015,2024-01-05 13:48:00,3630.43,Uber,TRAVEL,IN,WALLET,SUCCESS
TXN5677,CUST007,2024-01-05 19:06:00,18056.43,Swiggy,FOOD,IN,WALLET,FAILED
TXN5678,CUST038,2024-01-05 13:09:00,2541.73,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN5679,CUST037,2024-01-05 18:13:00,11046.51,Binance,CRYPTO,IN,WALLET,SUCCESS
TXN5680,CUST043,2024-01-05 23:00:00,4751.13,Netflix,ENTERTAINMENT,IN,UPI,FAILED
TXN5681,CUST030,2024-01-05 18:28:00,18285.13,Amazon,ECOMMERCE,IN,CARD,SUCCESS
TXN5682,CUST023,2024-01-05 00:22:00,23980.82,MakeMyTrip,TRAVEL,IN,UPI,SUCCESS
TXN5683,CUST034,2024-01-05 16:36:00,18440.25,Bet365,GAMBLING,IN,WALLET,FAILED
TXN5684,CUST029,2024-01-05 14:00:00,5545.23,Netflix,ENTERTAINMENT,IN,WALLET,SUCCESS
TXN5685,CUST006,2024-01-05 11:14:00,678.92,MakeMyTrip,TRAVEL,IN,WALLET,FAILED
TXN5686,CUST032,2024-01-05 01:43:00,26484.34,Binance,CRYPTO,IN,UPI,SUCCESS
TXN5687,CUST008,2024-01-05 15:58:00,16040.67,Bet365,GAMBLING,IN,CARD,SUCCESS
TXN5688,CUST005,2024-01-05 02:49:00,23420.04,Swiggy,FOOD,IN,CARD,FAILED
TXN5689,CUST016,2024-01-05 19:12:00,27264.63,Flipkart,ECOMMERCE,IN,CARD,SUCCESS
TXN5690,CUST034,2024-01-05 10:46:00,3652.87,Bet365,GAMBLING,IN,WALLET,FAILED
TXN5691,,2024-01-05 09:16:00,15601.14,Swiggy,FOOD,IN,CARD,SUCCESS
TXN5692,CUST032,2024-01-05 15:39:00,27526.59,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN5693,CUST042,2024-01-05 02:52:00,13516.67,Amazon,ECOMMERCE,IN,WALLET,SUCCESS
TXN5694,CUST037,2024-01-05 19:33:00,3673.79,Uber,TRAVEL,IN,WALLET,FAILED
TXN5695,CUST031,2024-01-05 02:08:00,22233.6,Binance,CRYPTO,IN,WALLET,SUCCESS
TXN5696,CUST027,2024-01-05 01:27:00,27269.8,Swiggy,FOOD,IN,CARD,SUCCESS
TXN5697,CUST045,2024-01-05 23:21:00,15282.46,Swiggy,FOOD,IN,CARD,SUCCESS
TXN5698,CUST045,2024-01-05 06:31:00,24423.86,Flipkart,ECOMMERCE,IN,WALLET,FAILED
TXN5699,CUST028,2024-01-05 09:04:00,8006.56,Netflix,ENTERTAINMENT,IN,CARD,FAILED
TXN5700,CUST025,2024-01-05 01:59:00,10523.73,Bet365,GAMBLING,IN,CARD,SUCCESS
TXN5701,CUST021,2024-01-05 04:13:00,3010.96,Netflix,ENTERTAINMENT,IN,CARD,FAILED
TXN5702,CUST027,2024-01-05 00:50:00,27909.17,Uber,TRAVEL,IN,UPI,SUCCESS
TXN5703,CUST049,2024-01-05 09:03:00,12931.47,Uber,TRAVEL,IN,CARD,FAILED
TXN5704,CUST030,2024-01-05 11:25:00,16670.56,Bet365,GAMBLING,IN,WALLET,SUCCESS
TXN5705,CUST045,2024-01-05 09:05:00,28579.88,Binance,CRYPTO,IN,UPI,FAILED
TXN5706,CUST040,2024-01-05 04:24:00,22472.26,Flipkart,ECOMMERCE,IN,WALLET,FAILED
TXN5707,,2024-01-05 02:11:00,14598.37,Bet365,GAMBLING,IN,WALLET,SUCCESS
TXN5708,CUST011,2024-01-05 23:13:00,29649.55,Bet365,GAMBLING,IN,CARD,FAILED
TXN5709,CUST013,2024-01-05 14:39:00,14637.45,Flipkart,ECOMMERCE,IN,UPI,FAILED
TXN5710,CUST010,2024-01-05 11:48:00,7812.82,Amazon,ECOMMERCE,IN,CARD,FAILED
TXN5711,CUST036,2024-01-05 19:51:00,3328.49,MakeMyTrip,TRAVEL,IN,WALLET,FAILED
TXN5712,CUST026,2024-01-05 20:53:00,577.75,Swiggy,FOOD,IN,WALLET,FAILED
TXN5713,CUST036,2024-01-05 04:55:00,21889.84,Binance,CRYPTO,IN,CARD,SUCCESS
TXN5714,,2024-01-05 14:39:00,-92.58,Netflix,ENTERTAINMENT,IN,WALLET,SUCCESS
TXN5715,CUST034,2024-01-05 20:16:00,7208.9,Binance,CRYPTO,IN,UPI,SUCCESS
TXN5716,CUST026,2024-01-05 08:54:00,28033.23,Flipkart,ECOMMERCE,IN,WALLET,SUCCESS
TXN5717,CUST019,2024-01-05 15:53:00,1319.33,Binance,CRYPTO,IN,UPI,FAILED
TXN5718,CUST050,2024-01-05 07:41:00,16780.14,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN5719,CUST038,2024-01-05 05:32:00,25975.32,Uber,TRAVEL,IN,CARD,FAILED
TXN5720,CUST050,2024-01-05 03:21:00,8837.32,Uber,TRAVEL,IN,CARD,FAILED
TXN5721,CUST007,2024-01-05 01:12:00,-569.14,Bet365,GAMBLING,IN,WALLET,FAILED
TXN5722,CUST007,2024-01-05 06:49:00,16935.25,Netflix,ENTERTAINMENT,IN,CARD,FAILED
TXN5723,,2024-01-05 04:50:00,28994.49,Uber,TRAVEL,IN,WALLET,SUCCESS
TXN5724,CUST040,2024-01-05 10:01:00,24066.77,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN5725,CUST014,2024-01-05 02:30:00,23166.48,Bet365,GAMBLING,IN,WALLET,SUCCESS
TXN5726,CUST023,2024-01-05 06:41:00,11738.57,Amazon,ECOMMERCE,IN,UPI,SUCCESS
TXN5727,,2024-01-05 18:05:00,1037.34,Bet365,GAMBLING,IN,CARD,FAILED
TXN5728,CUST017,2024-01-05 04:36:00,-867.31,Swiggy,FOOD,IN,UPI,SUCCESS
TXN5729,CUST018,2024-01-05 16:51:00,25980.63,Uber,TRAVEL,IN,WALLET,FAILED
TXN5730,CUST006,2024-01-05 02:02:00,4865.48,MakeMyTrip,TRAVEL,IN,UPI,FAILED
TXN5731,CUST009,2024-01-05 11:04:00,18269.33,Binance,CRYPTO,IN,WALLET,SUCCESS
TXN5732,,2024-01-05 05:45:00,25772.96,Bet365,GAMBLING,IN,UPI,FAILED
TXN5733,,2024-01-05 16:46:00,14977.09,Binance,CRYPTO,IN,CARD,SUCCESS
TXN5734,CUST005,2024-01-05 20:59:00,15679.83,Swiggy,FOOD,IN,UPI,SUCCESS
TXN5735,CUST039,2024-01-05 15:32:00,3417.32,Amazon,ECOMMERCE,IN,UPI,FAILED
TXN5736,CUST044,2024-01-05 14:40:00,12922.8,Swiggy,FOOD,IN,CARD,FAILED
TXN5737,CUST008,2024-01-05 23:17:00,-606.93,Bet365,GAMBLING,IN,WALLET,SUCCESS
TXN5738,CUST049,2024-01-05 09:32:00,22716.92,MakeMyTrip,TRAVEL,IN,UPI,FAILED
TXN5739,,2024-01-05 08:02:00,11386.02,Swiggy,FOOD,IN,UPI,SUCCESS
TXN5740,CUST018,2024-01-05 00:36:00,29347.08,Netflix,ENTERTAINMENT,IN,WALLET,SUCCESS
TXN5741,CUST028,2024-01-05 21:25:00,19520.38,Netflix,ENTERTAINMENT,IN,UPI,FAILED
TXN5742,CUST021,2024-01-05 03:33:00,19936.23,Flipkart,ECOMMERCE,IN,UPI,SUCCESS
TXN5743,CUST012,2024-01-05 09:38:00,8932.55,Uber,TRAVEL,IN,WALLET,FAILED
TXN5744,CUST027,2024-01-05 12:36:00,8938.23,Amazon,ECOMMERCE,IN,WALLET,SUCCESS
TXN5745,CUST008,2024-01-05 15:32:00,12966.84,Uber,TRAVEL,IN,UPI,FAILED
TXN5746,CUST044,2024-01-05 03:41:00,16380.62,Amazon,ECOMMERCE,IN,CARD,FAILED
TXN5747,CUST004,2024-01-05 21:54:00,25743.02,Uber,TRAVEL,IN,UPI,SUCCESS
TXN5748,CUST019,2024-01-05 22:30:00,17756.9,Binance,CRYPTO,IN,CARD,FAILED
TXN5749,CUST025,2024-01-05 00:45:00,4534.43,Flipkart,ECOMMERCE,IN,UPI,SUCCESS
