transaction_id,customer_id,transaction_ts,amount,merchant,merchant_category,country,payment_type,status
TXN5355,CUST042,2024-01-03 14:47:00,22710.75,Uber,TRAVEL,IN,CARD,SUCCESS
TXN5356,CUST023,2024-01-03 00:55:00,21762.86,Uber,TRAVEL,IN,CARD,FAILED
TXN5357,CUST010,2024-01-03 08:06:00,708.41,Netflix,ENTERTAINMENT,IN,CARD,FAILED
TXN5358,CUST010,2024-01-03 13:45:00,4232.7,Bet365,GAMBLING,IN,CARD,FAILED
TXN5359,CUST002,2024-01-03 13:31:00,10696.17,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN5360,,2024-01-03 04:39:00,6834.21,Bet365,GAMBLING,IN,CARD,SUCCESS
TXN5361,CUST033,2024-01-03 23:20:00,4550.74,Netflix,ENTERTAINMENT,IN,WALLET,SUCCESS
TXN5362,CUST046,2024-01-03 21:29:00,16694.18,Bet365,GAMBLING,IN,UPI,SUCCESS
TXN5363,CUST004,2024-01-03 10:46:00,15624.49,Uber,TRAVEL,IN,CARD,SUCCESS
TXN5364,CUST043,2024-01-03 20:28:00,5571.18,Flipkart,ECOMMERCE,IN,WALLET,SUCCESS
TXN5365,CUST039,2024-01-03 05:57:00,22202.99,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN5366,CUST046,2024-01-03 21:58:00,2671.48,Uber,TRAVEL,IN,UPI,FAILED
TXN5367,CUST042,2024-01-03 05:42:00,117.04,Swiggy,FOOD,IN,WALLET,FAILED
TXN5368,CUST023,2024-01-03 06:16:00,902.53,Netflix,ENTERTAINMENT,IN,UPI,SUCCESS
TXN5369,CUST017,2024-01-03 10:22:00,2517.69,Swiggy,FOOD,IN,CARD,SUCCESS
TXN5370,CUST048,2024-01-03 15:24:00,16522.95,Amazon,ECOMMERCE,IN,WALLET,SUCCESS
TXN5371,CUST029,2024-01-03 16:38:00,15084.6,MakeMyTrip,TRAVEL,IN,WALLET,FAILED
TXN5372,CUST023,2024-01-03 20:32:00,6995.28,Swiggy,FOOD,IN,WALLET,FAILED
TXN5373,CUST048,2024-01-03 01:34:00,8021.36,Uber,TRAVEL,IN,WALLET,FAILED
TXN5374,CUST049,2024-01-03 14:50:00,2002.73,Binance,CRYPTO,IN,UPI,FAILED
TXN5375,CUST008,2024-01-03 05:41:00,2512.79,Flipkart,ECOMMERCE,IN,UPI,SUCCESS
TXN5376,CUST007,2024-01-03 01:14:00,2973.51,Netflix,ENTERTAINMENT,IN,CARD,SUCCESS
TXN5377,CUST032,2024-01-03 12:54:00,25069.63,Bet365,GAMBLING,IN,UPI,SUCCESS
TXN5378,CUST028,2024-01-03 20:50:00,5389.67,Bet365,GAMBLING,IN,CARD,FAILED
TXN5379,CUST006,2024-01-03 10:41:00,19931.04,Netflix,ENTERTAINMENT,IN,UPI,FAILED
TXN5380,CUST028,2024-01-03 12:02:00,124.48,Uber,TRAVEL,IN,UPI,FAILED
TXN5381,CUST044,2024-01-03 19:15:00,8069.09,Binance,CRYPTO,IN,WALLET,SUCCESS
TXN5382,CUST045,2024-01-03 23:09:00,15908.7,Binance,CRYPTO,IN,CARD,FAILED
TXN5383,CUST011,2024-01-03 03:20:00,15596.93,Netflix,ENTERTAINMENT,IN,CARD,SUCCESS
TXN5384,CUST016,2024-01-03 11:33:00,737.25,MakeMyTrip,TRAVEL,IN,UPI,SUCCESS
TXN5385,CUST027,2024-01-03 20:14:00,-508.98,Swiggy,FOOD,IN,WALLET,FAILED
TXN5386,CUST006,2024-01-03 06:00:00,7870.17,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN5387,CUST039,2024-01-03 03:36:00,5125.86,Swiggy,FOOD,IN,WALLET,SUCCESS
TXN5388,CUST003,2024-01-03 03:13:00,27620.54,Netflix,ENTERTAINMENT,IN,CARD,SUCCESS
TXN5389,CUST031,2024-01-03 10:47:00,2300.13,Netflix,ENTERTAINMENT,IN,WALLET,FAILED
TXN5390,CUST019,2024-01-03 11:17:00,2682.83,Binance,CRYPTO,IN,UPI,SUCCESS
TXN5391,CUST014,2024-01-03 09:11:00,7204.89,Flipkart,ECOMMERCE,IN,WALLET,SUCCESS
TXN5392,CUST016,2024-01-03 14:50:00,281.0,Amazon,ECOMMERCE,IN,WALLET,SUCCESS
TXN5393,CUST006,2024-01-03 19:00:00,24354.77,Amazon,ECOMMERCE,IN,CARD,SUCCESS
TXN5394,CUST042,2024-01-03 01:34:00,9035.14,Swiggy,FOOD,IN,CARD,FAILED
TXN5395,CUST026,2024-01-03 11:03:00,16986.52,Netflix,ENTERTAINMENT,IN,WALLET,FAILED
TXN5396,CUST050,2024-01-03 06:44:00,2631.67,Bet365,GAMBLING,IN,CARD,SUCCESS
TXN5397,CUST050,2024-01-03 02:14:00,26389.47,Amazon,ECOMMERCE,IN,CARD,SUCCESS
TXN5398,CUST034,2024-01-03 18:43:00,5873.41,MakeMyTrip,TRAVEL,IN,WALLET,SUCCESS
TXN5399,CUST006,2024-01-03 01:48:00,24286.1,Swiggy,FOOD,IN,WALLET,SUCCESS
TXN5400,CUST037,2024-01-03 15:26:00,21103.66,Swiggy,FOOD,IN,WALLET,FAILED
TXN5401,CUST041,2024-01-03 16:32:00,7602.33,Netflix,ENTERTAINMENT,IN,WALLET,SUCCESS
TXN5402,CUST036,2024-01-03 02:11:00,5053.5,Uber,TRAVEL,IN,UPI,FAILED
TXN5403,CUST022,2024-01-03 02:03:00,9896.78,MakeMyTrip,TRAVEL,IN,CARD,SUCCESS
TXN5404,CUST002,2024-01-03 12:12:00,8744.29,Swiggy,FOOD,IN,WALLET,SUCCESS
TXN5405,CUST004,2024-01-03 18:18:00,3915.92,Binance,CRYPTO,IN,UPI,SUCCESS
TXN5406,CUST035,2024-01-03 14:38:00,36.1,MakeMyTrip,TRAVEL,IN,WALLET,SUCCESS
TXN5407,CUST019,2024-01-03 18:50:00,11265.23,Swiggy,FOOD,IN,UPI,SUCCESS
TXN5408,,2024-01-03 13:27:00,4650.15,Flipkart,ECOMMERCE,IN,UPI,FAILED
TXN5409,CUST037,2024-01-03 22:35:00,-191.34,Bet365,GAMBLING,IN,UPI,FAILED
TXN5410,CUST018,2024-01-03 14:41:00,6385.91,Uber,TRAVEL,IN,WALLET,SUCCESS
TXN5411,CUST004,2024-01-03 05:47:00,11276.56,Amazon,ECOMMERCE,IN,CARD,SUCCESS
TXN5412,CUST005,2024-01-03 20:23:00,29215.81,MakeMyTrip,TRAVEL,IN,CARD,SUCCESS
TXN5413,CUST023,2024-01-03 09:10:00,20002.89,Uber,TRAVEL,IN,WALLET,FAILED
TXN5414,CUST022,2024-01-03 06:53:00,17331.57,Amazon,ECOMMERCE,IN,WALLET,SUCCESS
TXN5415,CUST012,2024-01-03 12:13:00,8797.39,Flipkart,ECOMMERCE,IN,WALLET,FAILED
TXN5416,CUST016,2024-01-03 21:40:00,14680.27,Flipkart,ECOMMERCE,IN,WALLET,SUCCESS
TXN5417,CUST034,2024-01-03 02:49:00,12243.44,Flipkart,ECOMMERCE,IN,WALLET,FAILED
TXN5418,CUST005,2024-01-03 02:18:00,5515.16,Swiggy,FOOD,IN,WALLET,FAILED
TXN5419,CUST020,2024-01-03 16:24:00,-371.63,MakeMyTrip,TRAVEL,IN,WALLET,FAILED
TXN5420,CUST043,2024-01-03 03:04:00,7363.79,Binance,CRYPTO,IN,WALLET,FAILED
TXN5421,CUST023,2024-01-03 08:04:00,312.15,Binance,CRYPTO,IN,UPI,SUCCESS
TXN5422,CUST032,2024-01-03 04:51:00,15806.11,MakeMyTrip,TRAVEL,IN,UPI,SUCCESS
TXN5423,CUST017,2024-01-03 13:32:00,21347.72,Uber,TRAVEL,IN,WALLET,FAILED
TXN5424,CUST025,2024-01-03 08:40:00,26220.49,Netflix,ENTERTAINMENT,IN,WALLET,SUCCESS
TXN5425,CUST025,2024-01-03 12:18:00,14974.11,Flipkart,ECOMMERCE,IN,UPI,FAILED
TXN5426,CUST030,2024-01-03 17:56:00,-253.15,Uber,TRAVEL,IN,WALLET,SUCCESS
TXN5427,CUST008,2024-01-03 06:25:00,19256.9,MakeMyTrip,TRAVEL,IN,UPI,FAILED
TXN5428,CUST031,2024-01-03 12:04:00,26134.18,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN5429,CUST041,2024-01-03 06:00:00,14679.05,MakeMyTrip,TRAVEL,IN,CARD,SUCCESS
TXN5430,CUST030,2024-01-03 10:10:00,17353.61,Amazon,ECOMMERCE,IN,UPI,FAILED
TXN5431,CUST039,2024-01-03 01:21:00,128.6,MakeMyTrip,TRAVEL,IN,UPI,FAILED
TXN5432,CUST017,2024-01-03 23:29:00,21610.03,Uber,TRAVEL,IN,UPI,SUCCESS
TXN5433,CUST033,2024-01-03 06:18:00,22846.67,Bet365,GAMBLING,IN,WALLET,SUCCESS
TXN5434,CUST017,2024-01-03 10:53:00,23111.98,Netflix,ENTERTAINMENT,IN,CARD,SUCCESS
TXN5435,CUST049,2024-01-03 00:04:00,-731.77,Bet365,GAMBLING,IN,CARD,FAILED
TXN5436,CUST039,2024-01-03 05:35:00,2183.9,Binance,CRYPTO,IN,WALLET,SUCCESS
TXN5437,CUST021,2024-01-03 06:23:00,16590.77,Swiggy,FOOD,IN,CARD,FAILED
TXN5438,CUST043,2024-01-03 22:12:00,28964.34,Binance,CRYPTO,IN,UPI,SUCCESS
TXN5439,CUST012,2024-01-03 00:28:00,1690.53,Uber,TRAVEL,IN,WALLET,SUCCESS
TXN5440,CUST040,2024-01-03 23:07:00,65.02,Bet365,GAMBLING,IN,CARD,FAILED
TXN5441,CUST029,2024-01-03 08:30:00,302.82,MakeMyTrip,TRAVEL,IN,WALLET,FAILED
TXN5442,CUST042,2024-01-03 14:29:00,22319.67,Flipkart,ECOMMERCE,IN,UPI,FAILED
TXN5443,CUST017,2024-01-03 09:05:00,5849.69,Flipkart,ECOMMERCE,IN,CARD,FAILED
TXN5444,CUST048,2024-01-03 11:10:00,11124.12,Swiggy,FOOD,IN,UPI,FAILED
TXN5445,CUST037,2024-01-03 15:09:00,23389.93,Bet365,GAMBLING,IN,CARD,FAILED
TXN5446,CUST040,2024-01-03 08:24:00,26517.54,Flipkart,ECOMMERCE,IN,CARD,SUCCESS
TXN5447,CUST049,2024-01-03 21:07:00,22054.79,Flipkart,ECOMMERCE,IN,WALLET,SUCCESS
TXN5448,CUST020,2024-01-03 05:20:00,17871.57,Bet365,GAMBLING,IN,UPI,SUCCESS
TXN5449,CUST041,2024-01-03 11:10:00,17938.16,Swiggy,FOOD,IN,UPI,SUCCESS
