transaction_id,customer_id,transaction_ts,amount,merchant,merchant_category,country,payment_type,status
TXN5086,CUST038,2024-01-01 06:13:00,4896.78,Uber,TRAVEL,IN,WALLET,FAILED
TXN5087,CUST020,2024-01-01 09:20:00,25232.68,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN5088,CUST038,2024-01-01 07:17:00,21146.77,Flipkart,ECOMMERCE,IN,UPI,FAILED
TXN5089,CUST012,2024-01-01 06:47:00,24663.21,Swiggy,FOOD,IN,UPI,SUCCESS
TXN5090,CUST011,2024-01-01 23:56:00,13608.22,Uber,TRAVEL,IN,CARD,FAILED
TXN5091,CUST044,2024-01-01 05:39:00,9950.64,Uber,TRAVEL,IN,CARD,SUCCESS
TXN5092,CUST030,2024-01-01 02:10:00,8435.24,Uber,TRAVEL,IN,UPI,SUCCESS
TXN5093,CUST039,2024-01-01 13:17:00,12750.09,Swiggy,FOOD,IN,CARD,SUCCESS
TXN5094,CUST013,2024-01-01 10:23:00,6938.59,Netflix,ENTERTAINMENT,IN,UPI,FAILED
TXN5095,CUST028,2024-01-01 05:14:00,20329.64,Netflix,ENTERTAINMENT,IN,UPI,SUCCESS
TXN5096,CUST001,2024-01-01 02:22:00,10657.34,MakeMyTrip,TRAVEL,IN,UPI,FAILED
TXN5097,,2024-01-01 02:40:00,19344.84,Bet365,GAMBLING,IN,UPI,FAILED
TXN5098,CUST050,2024-01-01 15:29:00,837.93,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN5099,CUST048,2024-01-01 08:33:00,1100.1,Flipkart,ECOMMERCE,IN,WALLET,FAILED
TXN5100,CUST002,2024-01-01 20:58:00,4279.54,MakeMyTrip,TRAVEL,IN,WALLET,SUCCESS
TXN5101,CUST023,2024-01-01 08:25:00,27020.47,Bet365,GAMBLING,IN,WALLET,FAILED
TXN5102,CUST037,2024-01-01 03:11:00,3590.51,Uber,TRAVEL,IN,WALLET,SUCCESS
TXN5103,CUST044,2024-01-01 23:09:00,8629.24,Binance,CRYPTO,IN,CARD,SUCCESS
TXN5104,CUST041,2024-01-01 05:12:00,22508.26,Amazon,ECOMMERCE,IN,WALLET,FAILED
TXN5105,CUST025,2024-01-01 01:54:00,24749.43,Netflix,ENTERTAINMENT,IN,UPI,FAILED
TXN5106,CUST040,2024-01-01 10:44:00,8872.01,MakeMyTrip,TRAVEL,IN,UPI,FAILED
TXN5107,CUST013,2024-01-01 03:13:00,-672.05,Bet365,GAMBLING,IN,WALLET,FAILED
TXN5108,CUST026,2024-01-01 13:04:00,13437.73,Swiggy,FOOD,IN,UPI,FAILED
TXN5109,,2024-01-01 10:11:00,18939.32,MakeMyTrip,TRAVEL,IN,UPI,SUCCESS
TXN5110,CUST043,2024-01-01 18:19:00,11364.64,Bet365,GAMBLING,IN,UPI,SUCCESS
TXN5111,CUST049,2024-01-01 11:45:00,29939.75,Flipkart,ECOMMERCE,IN,WALLET,SUCCESS
TXN5112,CUST035,2024-01-01 03:52:00,23709.02,Bet365,GAMBLING,IN,WALLET,FAILED
TXN5113,CUST019,2024-01-01 21:55:00,15258.59,Amazon,ECOMMERCE,IN,CARD,FAILED
TXN5114,CUST027,2024-01-01 00:36:00,27240.23,Bet365,GAMBLING,IN,CARD,FAILED
TXN5115,CUST008,2024-01-01 04:52:00,11412.44,MakeMyTrip,TRAVEL,IN,WALLET,SUCCESS
TXN5116,CUST023,2024-01-01 03:07:00,22664.17,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN5117,CUST015,2024-01-01 06:18:00,13787.11,Binance,CRYPTO,IN,WALLET,FAILED
TXN5118,CUST038,2024-01-01 01:50:00,8246.69,Amazon,ECOMMERCE,IN,CARD,SUCCESS
TXN5119,CUST030,2024-01-01 13:04:00,12821.43,Flipkart,ECOMMERCE,IN,UPI,FAILED
TXN5120,CUST020,2024-01-01 23:32:00,26343.56,Amazon,ECOMMERCE,IN,UPI,FAILED
TXN5121,CUST039,2024-01-01 19:20:00,18896.17,Swiggy,FOOD,IN,CARD,FAILED
TXN5122,CUST001,2024-01-01 12:38:00,11049.51,Swiggy,FOOD,IN,UPI,SUCCESS
TXN5123,CUST017,2024-01-01 01:26:00,14413.72,Netflix,ENTERTAINMENT,IN,WALLET,FAILED
TXN5124,CUST011,2024-01-01 12:58:00,10921.64,Netflix,ENTERTAINMENT,IN,WALLET,FAILED
TXN5125,CUST027,2024-01-01 18:46:00,13262.23,Swiggy,FOOD,IN,WALLET,FAILED
TXN5126,CUST035,2024-01-01 19:11:00,22876.16,Bet365,GAMBLING,IN,UPI,SUCCESS
TXN5127,CUST046,2024-01-01 19:10:00,9688.63,MakeMyTrip,TRAVEL,IN,WALLET,FAILED
TXN5128,CUST014,2024-01-01 01:34:00,8967.39,Flipkart,ECOMMERCE,IN,UPI,FAILED
TXN5129,CUST022,2024-01-01 19:39:00,28444.73,Bet365,GAMBLING,IN,UPI,FAILED
TXN5130,CUST046,2024-01-01 13:05:00,1139.76,Netflix,ENTERTAINMENT,IN,CARD,SUCCESS
TXN5131,CUST005,2024-01-01 18:58:00,4441.94,Swiggy,FOOD,IN,UPI,FAILED
TXN5132,,2024-01-01 00:54:00,3207.5,Swiggy,FOOD,IN,CARD,FAILED
TXN5133,CUST002,2024-01-01 01:10:00,23066.03,MakeMyTrip,TRAVEL,IN,UPI,SUCCESS
TXN5134,CUST029,2024-01-01 22:35:00,16214.86,Bet365,GAMBLING,IN,CARD,SUCCESS
TXN5135,CUST050,2024-01-01 05:22:00,29986.06,Bet365,GAMBLING,IN,CARD,SUCCESS
TXN5136,CUST037,2024-01-01 07:47:00,27137.37,Uber,TRAVEL,IN,WALLET,SUCCESS
TXN5137,CUST039,2024-01-01 09:56:00,3039.98,Swiggy,FOOD,IN,UPI,SUCCESS
TXN5138,,2024-01-01 07:40:00,3931.94,Uber,TRAVEL,IN,CARD,FAILED
TXN5139,CUST013,2024-01-01 23:57:00,17652.87,Bet365,GAMBLING,IN,UPI,FAILED
TXN5140,CUST008,2024-01-01 03:44:00,12538.21,Netflix,ENTERTAINMENT,IN,WALLET,SUCCESS
TXN5141,CUST041,2024-01-01 00:54:00,17262.47,Bet365,GAMBLING,IN,WALLET,SUCCESS
TXN5142,CUST020,2024-01-01 03:04:00,18584.03,Binance,CRYPTO,IN,UPI,SUCCESS
TXN5143,CUST045,2024-01-01 08:18:00,9411.99,Swiggy,FOOD,IN,WALLET,FAILED
TXN5144,CUST042,2024-01-01 23:14:00,11438.42,Amazon,ECOMMERCE,IN,CARD,SUCCESS
TXN5145,CUST048,2024-01-01 05:22:00,-310.33,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN5146,CUST045,2024-01-01 00:54:00,10731.83,Amazon,ECOMMERCE,IN,WALLET,FAILED
TXN5147,CUST011,2024-01-01 09:23:00,4849.67,Swiggy,FOOD,IN,UPI,SUCCESS
TXN5148,CUST009,2024-01-01 10:23:00,24347.45,Bet365,GAMBLING,IN,CARD,SUCCESS
TXN5149,CUST047,2024-01-01 20:06:00,27043.08,Amazon,ECOMMERCE,IN,WALLET,SUCCESS
