transaction_id,customer_id,transaction_ts,amount,merchant,merchant_category,country,payment_type,status
TXN5805,CUST029,2024-01-06 09:14:00,17602.92,Bet365,GAMBLING,IN,CARD,SUCCESS
TXN5806,CUST047,2024-01-06 08:15:00,11926.94,Flipkart,ECOMMERCE,IN,CARD,FAILED
TXN5807,,2024-01-06 23:01:00,20384.56,Amazon,ECOMMERCE,IN,UPI,FAILED
TXN5808,CUST009,2024-01-06 04:41:00,17172.04,Swiggy,FOOD,IN,WALLET,FAILED
TXN5809,CUST037,2024-01-06 19:44:00,28120.33,Netflix,ENTERTAINMENT,IN,CARD,FAILED
TXN5810,CUST047,2024-01-06 18:39:00,3668.43,Swiggy,FOOD,IN,CARD,FAILED
TXN5811,CUST029,2024-01-06 14:36:00,11969.46,Netflix,ENTERTAINMENT,IN,WALLET,FAILED
TXN5812,CUST014,2024-01-06 10:42:00,8076.89,Netflix,ENTERTAINMENT,IN,WALLET,SUCCESS
TXN5813,CUST017,2024-01-06 22:20:00,6431.6,Uber,TRAVEL,IN,CARD,SUCCESS
TXN5814,CUST020,2024-01-06 04:48:00,27340.05,Amazon,ECOMMERCE,IN,CARD,SUCCESS
TXN5815,CUST005,2024-01-06 12:07:00,28791.62,Swiggy,FOOD,IN,WALLET,SUCCESS
TXN5816,CUST017,2024-01-06 13:55:00,7869.36,Bet365,GAMBLING,IN,WALLET,SUCCESS
TXN5817,CUST047,2024-01-06 02:15:00,3430.14,Flipkart,ECOMMERCE,IN,UPI,FAILED
TXN5818,CUST022,2024-01-06 04:33:00,21896.63,Uber,TRAVEL,IN,WALLET,FAILED
TXN5819,CUST034,2024-01-06 10:27:00,7263.53,MakeMyTrip,TRAVEL,IN,WALLET,SUCCESS
TXN5820,CUST012,2024-01-06 20:58:00,462.98,Uber,TRAVEL,IN,UPI,SUCCESS
TXN5821,CUST040,2024-01-06 05:19:00,1338.48,Amazon,ECOMMERCE,IN,UPI,FAILED
TXN5822,CUST041,2024-01-06 14:23:00,2650.43,Binance,CRYPTO,IN,UPI,FAILED
TXN5823,CUST046,2024-01-06 13:41:00,16420.63,Flipkart,ECOMMERCE,IN,CARD,FAILED
TXN5824,CUST028,2024-01-06 13:38:00,3388.05,Flipkart,ECOMMERCE,IN,CARD,SUCCESS
TXN5825,CUST036,2024-01-06 10:36:00,26246.84,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN5826,CUST009,2024-01-06 23:22:00,23089.75,MakeMyTrip,TRAVEL,IN,WALLET,SUCCESS
TXN5827,CUST014,2024-01-06 01:27:00,21614.67,Swiggy,FOOD,IN,UPI,SUCCESS
TXN5828,CUST007,2024-01-06 18:20:00,27392.65,Swiggy,FOOD,IN,CARD,FAILED
TXN5829,CUST008,2024-01-06 13:18:00,24251.38,Flipkart,ECOMMERCE,IN,CARD,SUCCESS
TXN5830,,2024-01-06 09:01:00,6437.0,Netflix,ENTERTAINMENT,IN,UPI,FAILED
TXN5831,CUST046,2024-01-06 01:46:00,16399.93,Bet365,GAMBLING,IN,UPI,SUCCESS
TXN5832,CUST006,2024-01-06 17:09:00,21525.29,Flipkart,ECOMMERCE,IN,UPI,FAILED
TXN5833,CUST024,2024-01-06 06:03:00,16651.34,Swiggy,FOOD,IN,UPI,SUCCESS
TXN5834,CUST029,2024-01-06 06:04:00,19162.28,Netflix,ENTERTAINMENT,IN,UPI,FAILED
TXN5835,CUST031,2024-01-06 02:29:00,21236.95,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN5836,CUST019,2024-01-06 06:17:00,23425.23,Uber,TRAVEL,IN,UPI,FAILED
TXN5837,CUST045,2024-01-06 05:27:00,6723.4,Swiggy,FOOD,IN,WALLET,SUCCESS
TXN5838,CUST020,2024-01-06 19:31:00,28431.51,Binance,CRYPTO,IN,CARD,FAILED
TXN5839,CUST039,2024-01-06 20:46:00,14473.43,Uber,TRAVEL,IN,CARD,FAILED
TXN5840,CUST045,2024-01-06 17:18:00,24260.55,Binance,CRYPTO,IN,WALLET,FAILED
TXN5841,CUST021,2024-01-06 19:43:00,15736.93,Binance,CRYPTO,IN,CARD,FAILED
TXN5842,CUST021,2024-01-06 00:08:00,2049.67,Amazon,ECOMMERCE,IN,WALLET,SUCCESS
TXN5843,CUST009,2024-01-06 10:43:00,1029.68,Amazon,ECOMMERCE,IN,UPI,SUCCESS
TXN5844,CUST014,2024-01-06 03:15:00,23084.23,Amazon,ECOMMERCE,IN,CARD,SUCCESS
TXN5845,CUST021,2024-01-06 00:57:00,23757.89,Bet365,GAMBLING,IN,CARD,FAILED
TXN5846,CUST047,2024-01-06 01:06:00,15428.6,Swiggy,FOOD,IN,UPI,SUCCESS
TXN5847,CUST017,2024-01-06 01:03:00,25578.87,Bet365,GAMBLING,IN,CARD,SUCCESS
TXN5848,CUST036,2024-01-06 03:20:00,17226.16,Swiggy,FOOD,IN,WALLET,SUCCESS
TXN5849,CUST034,2024-01-06 22:10:00,19434.47,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN5850,CUST008,2024-01-06 05:22:00,18751.5,Bet365,GAMBLING,IN,WALLET,FAILED
TXN5851,CUST019,2024-01-06 09:04:00,21222.25,Bet365,GAMBLING,IN,WALLET,SUCCESS
TXN5852,CUST036,2024-01-06 07:10:00,27385.86,Swiggy,FOOD,IN,WALLET,SUCCESS
TXN5853,CUST042,2024-01-06 06:56:00,19421.34,Netflix,ENTERTAINMENT,IN,UPI,SUCCESS
TXN5854,CUST030,2024-01-06 18:57:00,21591.63,Bet365,GAMBLING,IN,WALLET,FAILED
TXN5855,CUST016,2024-01-06 10:18:00,18275.32,Swiggy,FOOD,IN,CARD,FAILED
TXN5856,CUST048,2024-01-06 11:38:00,24280.28,MakeMyTrip,TRAVEL,IN,WALLET,FAILED
TXN5857,CUST039,2024-01-06 12:38:00,10187.61,Uber,TRAVEL,IN,WALLET,SUCCESS
TXN5858,CUST016,2024-01-06 20:00:00,7870.94,Flipkart,ECOMMERCE,IN,WALLET,FAILED
TXN5859,CUST013,2024-01-06 10:11:00,22448.41,Amazon,ECOMMERCE,IN,UPI,SUCCESS
TXN5860,CUST015,2024-01-06 04:59:00,16110.78,Bet365,GAMBLING,IN,CARD,SUCCESS
TXN5861,CUST019,2024-01-06 14:55:00,25267.29,Amazon,ECOMMERCE,IN,UPI,SUCCESS
TXN5862,CUST048,2024-01-06 19:15:00,10570.85,Binance,CRYPTO,IN,CARD,SUCCESS
TXN5863,CUST041,2024-01-06 13:35:00,25267.5,Binance,CRYPTO,IN,CARD,FAILED
TXN5864,CUST039,2024-01-06 16:09:00,27025.87,Swiggy,FOOD,IN,UPI,SUCCESS
TXN5865,CUST022,2024-01-06 10:06:00,16628.47,Uber,TRAVEL,IN,WALLET,SUCCESS
TXN5866,CUST012,2024-01-06 10:10:00,24620.85,Binance,CRYPTO,IN,WALLET,FAILED
TXN5867,CUST050,2024-01-06 18:53:00,9441.38,MakeMyTrip,TRAVEL,IN,CARD,SUCCESS
TXN5868,CUST008,2024-01-06 17:45:00,2877.15,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN5869,CUST024,2024-01-06 00:06:00,13789.65,Netflix,ENTERTAINMENT,IN,CARD,FAILED
TXN5870,CUST002,2024-01-06 19:14:00,17878.26,Flipkart,ECOMMERCE,IN,CARD,FAILED
TXN5871,CUST009,2024-01-06 08:04:00,24278.01,Uber,TRAVEL,IN,WALLET,SUCCESS
TXN5872,CUST050,2024-01-06 00:16:00,29670.81,Binance,CRYPTO,IN,UPI,FAILED
TXN5873,CUST013,2024-01-06 21:31:00,15207.87,Binance,CRYPTO,IN,WALLET,FAILED
TXN5874,CUST050,2024-01-06 10:56:00,10461.46,Amazon,ECOMMERCE,IN,CARD,SUCCESS
TXN5875,CUST043,2024-01-06 16:49:00,8924.32,Netflix,ENTERTAINMENT,IN,UPI,FAILED
TXN5876,CUST044,2024-01-06 04:34:00,25061.09,Binance,CRYPTO,IN,CARD,SUCCESS
TXN5877,CUST007,2024-01-06 07:44:00,-863.48,MakeMyTrip,TRAVEL,IN,WALLET,SUCCESS
TXN5878,CUST050,2024-01-06 11:18:00,7158.68,Netflix,ENTERTAINMENT,IN,CARD,SUCCESS
TXN5879,CUST005,2024-01-06 23:24:00,22761.17,Binance,CRYPTO,IN,UPI,FAILED
TXN5880,CUST047,2024-01-06 11:17:00,7264.16,Flipkart,ECOMMERCE,IN,WALLET,SUCCESS
TXN5881,,2024-01-06 14:02:00,2812.76,Netflix,ENTERTAINMENT,IN,WALLET,SUCCESS
TXN5882,CUST044,2024-01-06 20:02:00,15833.31,Uber,TRAVEL,IN,UPI,SUCCESS
TXN5883,CUST043,2024-01-06 08:17:00,15966.18,Netflix,ENTERTAINMENT,IN,UPI,FAILED
TXN5884,CUST020,2024-01-06 23:31:00,17227.77,Swiggy,FOOD,IN,CARD,SUCCESS
TXN5885,CUST034,2024-01-06 04:49:00,326.62,Swiggy,FOOD,IN,WALLET,FAILED
TXN5886,CUST007,2024-01-06 20:36:00,13573.49,MakeMyTrip,TRAVEL,IN,UPI,FAILED
TXN5887,CUST030,2024-01-06 10:02:00,24972.73,Flipkart,ECOMMERCE,IN,UPI,SUCCESS
TXN5888,CUST036,2024-01-06 06:15:00,7724.19,Amazon,ECOMMERCE,IN,CARD,SUCCESS
TXN5889,CUST038,2024-01-06 10:19:00,6117.1,Flipkart,ECOMMERCE,IN,UPI,SUCCESS
TXN5890,CUST013,2024-01-06 07:30:00,2581.5,Binance,CRYPTO,IN,WALLET,SUCCESS
TXN5891,CUST046,2024-01-06 12:02:00,18746.22,Bet365,GAMBLING,IN,CARD,SUCCESS
TXN5892,CUST047,2024-01-06 02:14:00,410.09,Swiggy,FOOD,IN,WALLET,FAILED
TXN5893,CUST030,2024-01-06 22:41:00,25718.64,Netflix,ENTERTAINMENT,IN,UPI,FAILED
TXN5894,CUST032,2024-01-06 18:26:00,15232.82,Flipkart,ECOMMERCE,IN,UPI,SUCCESS
TXN5895,CUST004,2024-01-06 15:29:00,1888.12,Bet365,GAMBLING,IN,UPI,SUCCESS
TXN5896,CUST023,2024-01-06 16:00:00,9767.45,Uber,TRAVEL,IN,UPI,FAILED
TXN5897,CUST047,2024-01-06 23:19:00,19017.03,Bet365,GAMBLING,IN,UPI,FAILED
TXN5898,CUST039,2024-01-06 05:43:00,20933.25,MakeMyTrip,TRAVEL,IN,CARD,SUCCESS
TXN5899,CUST019,2024-01-06 13:15:00,6923.71,Swiggy,FOOD,IN,WALLET,SUCCESS
