transaction_id,customer_id,transaction_ts,amount,merchant,merchant_category,country,payment_type,status
TXN6313,CUST021,2024-01-09 03:44:00,21755.55,Netflix,ENTERTAINMENT,IN,WALLET,SUCCESS
TXN6314,,2024-01-09 21:41:00,9328.9,Binance,CRYPTO,IN,WALLET,FAILED
TXN6315,CUST030,2024-01-09 11:53:00,4670.02,Uber,TRAVEL,IN,UPI,FAILED
TXN6316,CUST050,2024-01-09 02:37:00,12061.15,Amazon,ECOMMERCE,IN,CARD,FAILED
TXN6317,CUST019,2024-01-09 19:46:00,26847.42,Binance,CRYPTO,IN,CARD,FAILED
TXN6318,CUST039,2024-01-09 20:58:00,23228.38,MakeMyTrip,TRAVEL,IN,WALLET,SUCCESS
TXN6319,CUST014,2024-01-09 17:02:00,6349.26,Flipkart,ECOMMERCE,IN,UPI,SUCCESS
TXN6320,CUST035,2024-01-09 04:44:00,18426.7,Swiggy,FOOD,IN,WALLET,FAILED
TXN6321,CUST011,2024-01-09 00:08:00,14547.73,Flipkart,ECOMMERCE,IN,CARD,SUCCESS
TXN6322,CUST004,2024-01-09 17:15:00,3650.64,Netflix,ENTERTAINMENT,IN,CARD,FAILED
TXN6323,CUST022,2024-01-09 21:54:00,12461.09,Binance,CRYPTO,IN,WALLET,FAILED
TXN6324,,2024-01-09 15:09:00,26275.62,Swiggy,FOOD,IN,UPI,SUCCESS
TXN6325,CUST004,2024-01-09 04:47:00,27901.79,Swiggy,FOOD,IN,UPI,SUCCESS
TXN6326,CUST026,2024-01-09 07:02:00,18234.6,Netflix,ENTERTAINMENT,IN,CARD,SUCCESS
TXN6327,CUST003,2024-01-09 14:19:00,3100.23,Swiggy,FOOD,IN,WALLET,FAILED
TXN6328,CUST033,2024-01-09 15:40:00,780.22,Netflix,ENTERTAINMENT,IN,CARD,SUCCESS
TXN6329,CUST010,2024-01-09 18:06:00,17487.48,Swiggy,FOOD,IN,UPI,SUCCESS
TXN6330,CUST026,2024-01-09 23:57:00,5103.56,Swiggy,FOOD,IN,CARD,SUCCESS
TXN6331,CUST017,2024-01-09 20:26:00,26302.51,Flipkart,ECOMMERCE,IN,WALLET,FAILED
TXN6332,CUST017,2024-01-09 15:39:00,29088.54,Swiggy,FOOD,IN,WALLET,SUCCESS
TXN6333,CUST040,2024-01-09 22:31:00,2296.43,MakeMyTrip,TRAVEL,IN,CARD,SUCCESS
TXN6334,CUST043,2024-01-09 15:01:00,25828.09,Amazon,ECOMMERCE,IN,UPI,SUCCESS
TXN6335,CUST014,2024-01-09 10:32:00,24536.55,Swiggy,FOOD,IN,CARD,FAILED
TXN6336,CUST038,2024-01-09 05:58:00,28483.09,Swiggy,FOOD,IN,CARD,SUCCESS
TXN6337,CUST041,2024-01-09 23:19:00,-792.99,Uber,TRAVEL,IN,CARD,SUCCESS
TXN6338,CUST028,2024-01-09 09:45:00,20972.44,Binance,CRYPTO,IN,WALLET,SUCCESS
TXN6339,CUST001,2024-01-09 14:43:00,8126.11,Flipkart,ECOMMERCE,IN,CARD,SUCCESS
TXN6340,,2024-01-09 22:45:00,19358.3,Flipkart,ECOMMERCE,IN,CARD,FAILED
TXN6341,,2024-01-09 03:02:00,23946.41,Binance,CRYPTO,IN,WALLET,SUCCESS
TXN6342,CUST045,2024-01-09 02:43:00,12177.91,Flipkart,ECOMMERCE,IN,WALLET,SUCCESS
TXN6343,CUST038,2024-01-09 15:08:00,11888.43,Binance,CRYPTO,IN,UPI,SUCCESS
TXN6344,CUST034,2024-01-09 06:16:00,4830.27,Netflix,ENTERTAINMENT,IN,WALLET,SUCCESS
TXN6345,CUST035,2024-01-09 01:59:00,27590.76,Bet365,GAMBLING,IN,WALLET,SUCCESS
TXN6346,CUST003,2024-01-09 18:51:00,19882.14,Swiggy,FOOD,IN,WALLET,FAILED
TXN6347,CUST006,2024-01-09 10:36:00,25840.83,Swiggy,FOOD,IN,CARD,SUCCESS
TXN6348,CUST021,2024-01-09 04:19:00,25203.72,Netflix,ENTERTAINMENT,IN,UPI,SUCCESS
TXN6349,CUST012,2024-01-09 18:33:00,19790.0,Bet365,GAMBLING,IN,CARD,SUCCESS
