transaction_id,customer_id,transaction_ts,amount,merchant,merchant_category,country,payment_type,status
TXN6067,CUST002,2024-01-08 04:59:00,27370.95,Uber,TRAVEL,IN,CARD,SUCCESS
TXN6068,CUST002,2024-01-08 13:18:00,7815.01,Flipkart,ECOMMERCE,IN,UPI,FAILED
TXN6069,CUST038,2024-01-08 08:05:00,4797.72,Flipkart,ECOMMERCE,IN,CARD,SUCCESS
TXN6070,CUST047,2024-01-08 05:04:00,27238.59,Binance,CRYPTO,IN,UPI,FAILED
TXN6071,CUST040,2024-01-08 15:11:00,13472.18,Netflix,ENTERTAINMENT,IN,WALLET,FAILED
TXN6072,CUST029,2024-01-08 04:29:00,24042.29,MakeMyTrip,TRAVEL,IN,WALLET,SUCCESS
TXN6073,CUST011,2024-01-08 20:28:00,848.2,Uber,TRAVEL,IN,CARD,FAILED
TXN6074,CUST019,2024-01-08 07:07:00,21000.19,Swiggy,FOOD,IN,CARD,SUCCESS
TXN6075,CUST028,2024-01-08 05:57:00,28567.01,Flipkart,ECOMMERCE,IN,WALLET,FAILED
TXN6076,CUST027,2024-01-08 11:25:00,27530.1,Netflix,ENTERTAINMENT,IN,CARD,SUCCESS
TXN6077,CUST012,2024-01-08 23:17:00,13121.16,Swiggy,FOOD,IN,CARD,FAILED
TXN6078,CUST028,2024-01-08 14:11:00,6020.24,Bet365,GAMBLING,IN,CARD,FAILED
TXN6079,CUST036,2024-01-08 00:54:00,25371.69,Flipkart,ECOMMERCE,IN,WALLET,SUCCESS
TXN6080,CUST031,2024-01-08 18:22:00,8381.14,Binance,CRYPTO,IN,UPI,SUCCESS
TXN6081,CUST004,2024-01-08 03:55:00,12127.61,Amazon,ECOMMERCE,IN,UPI,SUCCESS
TXN6082,CUST023,2024-01-08 06:46:00,28965.61,MakeMyTrip,TRAVEL,IN,CARD,SUCCESS
TXN6083,CUST041,2024-01-08 19:14:00,28746.36,Swiggy,FOOD,IN,CARD,FAILED
TXN6084,CUST006,2024-01-08 23:36:00,29705.3,Binance,CRYPTO,IN,WALLET,SUCCESS
TXN6085,CUST017,2024-01-08 13:06:00,6456.03,Amazon,ECOMMERCE,IN,UPI,SUCCESS
TXN6086,CUST029,2024-01-08 19:27:00,26301.7,Flipkart,ECOMMERCE,IN,CARD,FAILED
TXN6087,CUST021,2024-01-08 22:48:00,186.16,Bet365,GAMBLING,IN,WALLET,FAILED
TXN6088,CUST043,2024-01-08 18:42:00,1941.43,Swiggy,FOOD,IN,CARD,FAILED
TXN6089,CUST041,2024-01-08 23:29:00,14032.96,Binance,CRYPTO,IN,UPI,FAILED
TXN6090,CUST036,2024-01-08 06:31:00,26238.52,Flipkart,ECOMMERCE,IN,UPI,SUCCESS
TXN6091,CUST035,2024-01-08 09:26:00,3875.79,Swiggy,FOOD,IN,CARD,SUCCESS
TXN6092,CUST004,2024-01-08 12:21:00,13082.74,Uber,TRAVEL,IN,CARD,SUCCESS
TXN6093,CUST025,2024-01-08 03:54:00,23573.26,Flipkart,ECOMMERCE,IN,UPI,SUCCESS
TXN6094,CUST028,2024-01-08 04:35:00,10065.32,Amazon,ECOMMERCE,IN,CARD,SUCCESS
TXN6095,CUST039,2024-01-08 13:38:00,11635.83,Bet365,GAMBLING,IN,WALLET,FAILED
TXN6096,CUST019,2024-01-08 20:51:00,26994.82,MakeMyTrip,TRAVEL,IN,WALLET,FAILED
TXN6097,CUST017,2024-01-08 14:54:00,25200.55,Swiggy,FOOD,IN,UPI,FAILED
TXN6098,,2024-01-08 01:13:00,13925.73,Uber,TRAVEL,IN,WALLET,SUCCESS
TXN6099,CUST033,2024-01-08 07:18:00,26177.13,Bet365,GAMBLING,IN,WALLET,FAILED
TXN6100,CUST013,2024-01-08 06:12:00,8934.77,Netflix,ENTERTAINMENT,IN,UPI,SUCCESS
TXN6101,CUST023,2024-01-08 13:03:00,6571.26,Flipkart,ECOMMERCE,IN,UPI,FAILED
TXN6102,CUST019,2024-01-08 22:23:00,4827.49,Uber,TRAVEL,IN,UPI,SUCCESS
TXN6103,CUST040,2024-01-08 02:54:00,29006.79,MakeMyTrip,TRAVEL,IN,WALLET,SUCCESS
TXN6104,CUST015,2024-01-08 20:12:00,4855.6,Swiggy,FOOD,IN,CARD,SUCCESS
TXN6105,CUST020,2024-01-08 23:46:00,22269.27,Bet365,GAMBLING,IN,WALLET,SUCCESS
TXN6106,CUST032,2024-01-08 03:45:00,1994.54,Binance,CRYPTO,IN,CARD,SUCCESS
TXN6107,CUST014,2024-01-08 21:18:00,25515.54,Flipkart,ECOMMERCE,IN,UPI,FAILED
TXN6108,CUST002,2024-01-08 08:00:00,25705.46,Netflix,ENTERTAINMENT,IN,CARD,FAILED
TXN6109,CUST031,2024-01-08 13:28:00,4726.6,Netflix,ENTERTAINMENT,IN,WALLET,FAILED
TXN6110,CUST014,2024-01-08 03:46:00,25100.97,Netflix,ENTERTAINMENT,IN,WALLET,SUCCESS
TXN6111,CUST041,2024-01-08 20:39:00,13573.64,Flipkart,ECOMMERCE,IN,WALLET,SUCCESS
TXN6112,CUST003,2024-01-08 14:58:00,20074.49,Netflix,ENTERTAINMENT,IN,CARD,SUCCESS
TXN6113,CUST037,2024-01-08 02:37:00,23466.96,Amazon,ECOMMERCE,IN,CARD,SUCCESS
TXN6114,CUST021,2024-01-08 19:09:00,16287.22,Bet365,GAMBLING,IN,UPI,SUCCESS
TXN6115,CUST008,2024-01-08 07:42:00,10429.86,Swiggy,FOOD,IN,UPI,SUCCESS
TXN6116,CUST008,2024-01-08 18:02:00,22241.57,MakeMyTrip,TRAVEL,IN,UPI,SUCCESS
TXN6117,CUST012,2024-01-08 23:16:00,16587.39,Uber,TRAVEL,IN,CARD,FAILED
TXN6118,CUST003,2024-01-08 18:54:00,26087.78,Swiggy,FOOD,IN,WALLET,FAILED
TXN6119,CUST037,2024-01-08 05:55:00,9754.05,Netflix,ENTERTAINMENT,IN,UPI,FAILED
TXN6120,CUST026,2024-01-08 07:47:00,20709.06,Bet365,GAMBLING,IN,WALLET,SUCCESS
TXN6121,CUST036,2024-01-08 09:14:00,12006.48,Amazon,ECOMMERCE,IN,WALLET,FAILED
TXN6122,CUST033,2024-01-08 03:36:00,1809.91,Amazon,ECOMMERCE,IN,WALLET,FAILED
TXN6123,,2024-01-08 03:23:00,25753.44,Netflix,ENTERTAINMENT,IN,WALLET,SUCCESS
TXN6124,CUST047,2024-01-08 00:53:00,1417.67,Netflix,ENTERTAINMENT,IN,CARD,FAILED
TXN6125,CUST017,2024-01-08 09:45:00,15089.02,Binance,CRYPTO,IN,CARD,SUCCESS
TXN6126,CUST039,2024-01-08 07:46:00,8563.77,Flipkart,ECOMMERCE,IN,UPI,FAILED
TXN6127,CUST024,2024-01-08 14:31:00,13402.41,Netflix,ENTERTAINMENT,IN,UPI,SUCCESS
TXN6128,CUST017,2024-01-08 11:32:00,25235.28,Flipkart,ECOMMERCE,IN,CARD,SUCCESS
TXN6129,,2024-01-08 22:18:00,1243.23,Uber,TRAVEL,IN,UPI,FAILED
TXN6130,,2024-01-08 15:55:00,19833.44,Netflix,ENTERTAINMENT,IN,WALLET,FAILED
TXN6131,CUST041,2024-01-08 02:27:00,7465.21,Netflix,ENTERTAINMENT,IN,UPI,SUCCESS
TXN6132,CUST003,2024-01-08 19:10:00,16019.68,Binance,CRYPTO,IN,CARD,FAILED
TXN6133,CUST047,2024-01-08 00:47:00,4323.58,Bet365,GAMBLING,IN,WALLET,SUCCESS
TXN6134,,2024-01-08 20:35:00,18386.28,Netflix,ENTERTAINMENT,IN,UPI,FAILED
TXN6135,CUST023,2024-01-08 17:44:00,12342.67,Flipkart,ECOMMERCE,IN,UPI,FAILED
TXN6136,CUST004,2024-01-08 07:16:00,25419.72,Amazon,ECOMMERCE,IN,CARD,FAILED
TXN6137,,2024-01-08 19:25:00,14567.42,Flipkart,ECOMMERCE,IN,UPI,SUCCESS
TXN6138,CUST010,2024-01-08 20:09:00,27414.41,Amazon,ECOMMERCE,IN,UPI,FAILED
TXN6139,CUST048,2024-01-08 18:43:00,20278.04,Swiggy,FOOD,IN,WALLET,FAILED
TXN6140,CUST007,2024-01-08 06:25:00,4924.88,Swiggy,FOOD,IN,WALLET,FAILED
TXN6141,CUST032,2024-01-08 15:50:00,28915.03,Netflix,ENTERTAINMENT,IN,UPI,FAILED
TXN6142,CUST014,2024-01-08 21:59:00,25068.13,Amazon,ECOMMERCE,IN,WALLET,SUCCESS
TXN6143,CUST025,2024-01-08 15:05:00,3070.84,Amazon,ECOMMERCE,IN,UPI,FAILED
TXN6144,CUST022,2024-01-08 09:24:00,22438.52,Uber,TRAVEL,IN,CARD,FAILED
TXN6145,CUST009,2024-01-08 03:28:00,15731.03,Uber,TRAVEL,IN,UPI,SUCCESS
TXN6146,CUST013,2024-01-08 16:36:00,-459.3,MakeMyTrip,TRAVEL,IN,UPI,FAILED
TXN6147,CUST038,2024-01-08 06:28:00,19321.19,Binance,CRYPTO,IN,UPI,SUCCESS
TXN6148,CUST013,2024-01-08 13:03:00,29603.66,Uber,TRAVEL,IN,UPI,FAILED
TXN6149,CUST018,2024-01-08 00:03:00,19921.96,Netflix,ENTERTAINMENT,IN,WALLET,SUCCESS
TXN6150,CUST030,2024-01-08 17:58:00,27385.75,Uber,TRAVEL,IN,WALLET,SUCCESS
TXN6151,CUST006,2024-01-08 18:30:00,873.92,Flipkart,ECOMMERCE,IN,CARD,FAILED
TXN6152,CUST044,2024-01-08 20:17:00,3130.89,Bet365,GAMBLING,IN,UPI,FAILED
TXN6153,CUST050,2024-01-08 03:37:00,23708.0,MakeMyTrip,TRAVEL,IN,UPI,SUCCESS
TXN6154,CUST030,2024-01-08 04:34:00,22349.46,Netflix,ENTERTAINMENT,IN,WALLET,FAILED
TXN6155,CUST021,2024-01-08 06:34:00,13798.39,Netflix,ENTERTAINMENT,IN,CARD,FAILED
TXN6156,CUST015,2024-01-08 08:36:00,3079.52,Uber,TRAVEL,IN,WALLET,SUCCESS
TXN6157,CUST007,2024-01-08 05:36:00,2418.34,Flipkart,ECOMMERCE,IN,CARD,FAILED
TXN6158,CUST041,2024-01-08 07:27:00,14391.38,Amazon,ECOMMERCE,IN,WALLET,FAILED
TXN6159,CUST016,2024-01-08 08:47:00,14534.77,Swiggy,FOOD,IN,CARD,SUCCESS
TXN6160,CUST042,2024-01-08 08:21:00,21879.34,Netflix,ENTERTAINMENT,IN,WALLET,FAILED
TXN6161,CUST019,2024-01-08 11:02:00,11872.28,Binance,CRYPTO,IN,UPI,FAILED
TXN6162,CUST029,2024-01-08 19:35:00,21269.28,Uber,TRAVEL,IN,UPI,FAILED
TXN6163,CUST044,2024-01-08 07:13:00,3513.97,Binance,CRYPTO,IN,UPI,FAILED
TXN6164,CUST043,2024-01-08 09:25:00,25767.62,Binance,CRYPTO,IN,UPI,FAILED
TXN6165,CUST017,2024-01-08 23:50:00,11415.37,MakeMyTrip,TRAVEL,IN,UPI,FAILED
TXN6166,CUST007,2024-01-08 06:43:00,15740.54,MakeMyTrip,TRAVEL,IN,UPI,SUCCESS
TXN6167,CUST048,2024-01-08 07:35:00,3160.29,Netflix,ENTERTAINMENT,IN,UPI,SUCCESS
TXN6168,,2024-01-08 04:26:00,17486.39,MakeMyTrip,TRAVEL,IN,WALLET,SUCCESS
TXN6169,CUST005,2024-01-08 08:25:00,14234.6,Flipkart,ECOMMERCE,IN,CARD,FAILED
TXN6170,CUST013,2024-01-08 05:08:00,17408.03,Netflix,ENTERTAINMENT,IN,CARD,FAILED
TXN6171,CUST046,2024-01-08 03:53:00,6387.49,Bet365,GAMBLING,IN,UPI,FAILED
TXN6172,CUST012,2024-01-08 00:02:00,434.79,MakeMyTrip,TRAVEL,IN,UPI,SUCCESS
TXN6173,CUST034,2024-01-08 17:25:00,25007.96,Amazon,ECOMMERCE,IN,WALLET,SUCCESS
TXN6174,CUST031,2024-01-08 23:51:00,13143.75,Flipkart,ECOMMERCE,IN,WALLET,FAILED
TXN6175,CUST048,2024-01-08 08:49:00,19422.48,Binance,CRYPTO,IN,UPI,FAILED
TXN6176,CUST018,2024-01-08 05:17:00,29950.03,Swiggy,FOOD,IN,UPI,FAILED
TXN6177,CUST036,2024-01-08 17:50:00,-239.05,Binance,CRYPTO,IN,WALLET,FAILED
TXN6178,CUST009,2024-01-08 20:29:00,14649.65,Binance,CRYPTO,IN,WALLET,FAILED
TXN6179,CUST047,2024-01-08 17:03:00,23989.14,Bet365,GAMBLING,IN,UPI,FAILED
TXN6180,CUST004,2024-01-08 06:12:00,28828.24,Flipkart,ECOMMERCE,IN,UPI,SUCCESS
TXN6181,CUST013,2024-01-08 13:18:00,12336.65,Uber,TRAVEL,IN,CARD,FAILED
TXN6182,,2024-01-08 07:15:00,8458.46,Binance,CRYPTO,IN,WALLET,SUCCESS
TXN6183,CUST034,2024-01-08 19:18:00,3399.91,Amazon,ECOMMERCE,IN,UPI,FAILED
TXN6184,CUST032,2024-01-08 06:40:00,8056.6,Bet365,GAMBLING,IN,CARD,SUCCESS
TXN6185,CUST010,2024-01-08 16:26:00,244.14,Netflix,ENTERTAINMENT,IN,WALLET,FAILED
TXN6186,CUST003,2024-01-08 23:05:00,809.13,Netflix,ENTERTAINMENT,IN,CARD,SUCCESS
TXN6187,CUST044,2024-01-08 07:37:00,16961.82,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN6188,CUST047,2024-01-08 19:08:00,27600.46,Uber,TRAVEL,IN,CARD,SUCCESS
TXN6189,CUST007,2024-01-08 06:12:00,1583.72,Netflix,ENTERTAINMENT,IN,CARD,SUCCESS
TXN6190,CUST020,2024-01-08 08:28:00,26108.26,Uber,TRAVEL,IN,CARD,SUCCESS
TXN6191,CUST012,2024-01-08 01:47:00,1385.31,Uber,TRAVEL,IN,UPI,FAILED
TXN6192,CUST036,2024-01-08 05:05:00,19095.37,Netflix,ENTERTAINMENT,IN,WALLET,SUCCESS
TXN6193,CUST001,2024-01-08 10:13:00,20639.09,Flipkart,ECOMMERCE,IN,WALLET,FAILED
TXN6194,CUST023,2024-01-08 10:42:00,723.77,Netflix,ENTERTAINMENT,IN,CARD,SUCCESS
TXN6195,CUST048,2024-01-08 16:40:00,8206.77,Amazon,ECOMMERCE,IN,CARD,SUCCESS
TXN6196,CUST050,2024-01-08 02:50:00,15137.82,Bet365,GAMBLING,IN,CARD,FAILED
TXN6197,CUST045,2024-01-08 04:05:00,11976.82,MakeMyTrip,TRAVEL,IN,UPI,FAILED
TXN6198,CUST009,2024-01-08 15:14:00,3940.71,Flipkart,ECOMMERCE,IN,WALLET,FAILED
TXN6199,CUST018,2024-01-08 17:06:00,14145.77,Flipkart,ECOMMERCE,IN,CARD,FAILED
