transaction_id,customer_id,transaction_ts,amount,merchant,merchant_category,country,payment_type,status
TXN6431,CUST041,2024-01-10 01:45:00,25900.63,Binance,CRYPTO,IN,CARD,SUCCESS
TXN6432,CUST027,2024-01-10 17:21:00,25991.43,Flipkart,ECOMMERCE,IN,UPI,FAILED
TXN6433,CUST012,2024-01-10 13:17:00,1985.07,MakeMyTrip,TRAVEL,IN,WALLET,SUCCESS
TXN6434,CUST010,2024-01-10 14:58:00,28512.01,Swiggy,FOOD,IN,UPI,SUCCESS
TXN6435,CUST037,2024-01-10 20:44:00,14279.83,Amazon,ECOMMERCE,IN,CARD,FAILED
TXN6436,CUST028,2024-01-10 18:06:00,26722.12,Uber,TRAVEL,IN,CARD,SUCCESS
TXN6437,CUST020,2024-01-10 15:50:00,26281.48,Amazon,ECOMMERCE,IN,CARD,FAILED
TXN6438,CUST009,2024-01-10 12:45:00,17515.02,Swiggy,FOOD,IN,WALLET,FAILED
TXN6439,CUST049,2024-01-10 06:59:00,14054.54,Flipkart,ECOMMERCE,IN,WALLET,FAILED
TXN6440,CUST007,2024-01-10 12:15:00,3233.41,MakeMyTrip,TRAVEL,IN,WALLET,SUCCESS
TXN6441,CUST022,2024-01-10 07:16:00,27776.67,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN6442,CUST017,2024-01-10 15:37:00,25191.32,Binance,CRYPTO,IN,CARD,FAILED
TXN6443,,2024-01-10 20:27:00,14313.31,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN6444,CUST024,2024-01-10 03:40:00,19857.99,Flipkart,ECOMMERCE,IN,WALLET,SUCCESS
TXN6445,CUST033,2024-01-10 15:11:00,26017.74,Netflix,ENTERTAINMENT,IN,CARD,SUCCESS
TXN6446,CUST011,2024-01-10 02:44:00,7328.09,Binance,CRYPTO,IN,WALLET,FAILED
TXN6447,,2024-01-10 01:52:00,6704.37,Bet365,GAMBLING,IN,WALLET,FAILED
TXN6448,CUST041,2024-01-10 02:56:00,19266.75,MakeMyTrip,TRAVEL,IN,WALLET,SUCCESS
TXN6449,CUST043,2024-01-10 17:25:00,20053.45,Bet365,GAMBLING,IN,WALLET,SUCCESS
TXN6450,,2024-01-10 16:53:00,21783.81,Amazon,ECOMMERCE,IN,WALLET,SUCCESS
TXN6451,,2024-01-10 04:27:00,22231.39,Netflix,ENTERTAINMENT,IN,WALLET,FAILED
TXN6452,CUST044,2024-01-10 18:39:00,108.79,Swiggy,FOOD,IN,WALLET,SUCCESS
TXN6453,,2024-01-10 23:18:00,23278.05,Flipkart,ECOMMERCE,IN,UPI,SUCCESS
TXN6454,CUST009,2024-01-10 13:43:00,16350.1,Netflix,ENTERTAINMENT,IN,WALLET,SUCCESS
TXN6455,CUST030,2024-01-10 23:20:00,4146.55,Swiggy,FOOD,IN,CARD,SUCCESS
TXN6456,CUST003,2024-01-10 15:40:00,3381.47,Swiggy,FOOD,IN,CARD,FAILED
TXN6457,CUST020,2024-01-10 03:39:00,21655.21,Swiggy,FOOD,IN,WALLET,SUCCESS
TXN6458,CUST029,2024-01-10 01:46:00,26702.36,MakeMyTrip,TRAVEL,IN,WALLET,SUCCESS
TXN6459,CUST009,2024-01-10 16:38:00,12240.12,Uber,TRAVEL,IN,UPI,SUCCESS
TXN6460,CUST020,2024-01-10 02:30:00,22842.21,Amazon,ECOMMERCE,IN,WALLET,FAILED
TXN6461,CUST004,2024-01-10 12:03:00,2274.9,Uber,TRAVEL,IN,CARD,SUCCESS
TXN6462,CUST038,2024-01-10 10:53:00,2673.06,Amazon,ECOMMERCE,IN,WALLET,SUCCESS
TXN6463,CUST043,2024-01-10 08:36:00,-255.4,Swiggy,FOOD,IN,UPI,SUCCESS
TXN6464,CUST029,2024-01-10 03:25:00,7840.94,Flipkart,ECOMMERCE,IN,UPI,SUCCESS
TXN6465,CUST043,2024-01-10 14:34:00,14320.95,MakeMyTrip,TRAVEL,IN,CARD,FAILED
TXN6466,CUST030,2024-01-10 14:37:00,11410.42,MakeMyTrip,TRAVEL,IN,UPI,FAILED
TXN6467,CUST022,2024-01-10 09:03:00,10980.05,Amazon,ECOMMERCE,IN,WALLET,SUCCESS
TXN6468,CUST025,2024-01-10 20:39:00,5078.29,Binance,CRYPTO,IN,CARD,SUCCESS
TXN6469,CUST032,2024-01-10 02:49:00,1249.92,Bet365,GAMBLING,IN,UPI,SUCCESS
TXN6470,CUST028,2024-01-10 14:19:00,27031.67,MakeMyTrip,TRAVEL,IN,UPI,FAILED
TXN6471,CUST010,2024-01-10 02:20:00,-966.89,Uber,TRAVEL,IN,CARD,SUCCESS
TXN6472,CUST009,2024-01-10 18:29:00,6618.03,Binance,CRYPTO,IN,CARD,SUCCESS
TXN6473,,2024-01-10 01:02:00,1546.94,Amazon,ECOMMERCE,IN,WALLET,FAILED
TXN6474,CUST002,2024-01-10 02:42:00,22860.59,Netflix,ENTERTAINMENT,IN,WALLET,FAILED
TXN6475,CUST012,2024-01-10 15:22:00,7938.75,Netflix,ENTERTAINMENT,IN,WALLET,SUCCESS
TXN6476,CUST014,2024-01-10 11:50:00,21291.33,Netflix,ENTERTAINMENT,IN,UPI,SUCCESS
TXN6477,CUST049,2024-01-10 01:29:00,28277.11,Binance,CRYPTO,IN,CARD,SUCCESS
TXN6478,CUST044,2024-01-10 19:27:00,11204.72,Flipkart,ECOMMERCE,IN,UPI,FAILED
TXN6479,,2024-01-10 17:28:00,6217.94,Bet365,GAMBLING,IN,WALLET,SUCCESS
TXN6480,,2024-01-10 13:25:00,16673.05,Amazon,ECOMMERCE,IN,CARD,SUCCESS
TXN6481,CUST025,2024-01-10 03:35:00,13361.14,Netflix,ENTERTAINMENT,IN,WALLET,FAILED
TXN6482,CUST037,2024-01-10 01:18:00,27007.06,Netflix,ENTERTAINMENT,IN,WALLET,FAILED
TXN6483,CUST006,2024-01-10 12:43:00,1094.54,Flipkart,ECOMMERCE,IN,UPI,FAILED
TXN6484,CUST025,2024-01-10 15:21:00,5702.09,Binance,CRYPTO,IN,UPI,SUCCESS
TXN6485,CUST013,2024-01-10 13:15:00,5375.79,Amazon,ECOMMERCE,IN,CARD,SUCCESS
TXN6486,CUST044,2024-01-10 01:54:00,4407.13,Netflix,ENTERTAINMENT,IN,CARD,SUCCESS
TXN6487,,2024-01-10 18:51:00,27454.49,Bet365,GAMBLING,IN,WALLET,FAILED
TXN6488,CUST016,2024-01-10 23:47:00,16187.81,Swiggy,FOOD,IN,UPI,SUCCESS
TXN6489,CUST022,2024-01-10 09:03:00,3611.76,Netflix,ENTERTAINMENT,IN,UPI,FAILED
TXN6490,CUST050,2024-01-10 07:53:00,25677.75,Netflix,ENTERTAINMENT,IN,WALLET,FAILED
TXN6491,CUST021,2024-01-10 15:26:00,22119.59,Netflix,ENTERTAINMENT,IN,CARD,FAILED
TXN6492,,2024-01-10 23:02:00,6485.76,Netflix,ENTERTAINMENT,IN,CARD,FAILED
TXN6493,,2024-01-10 16:55:00,18791.96,Uber,TRAVEL,IN,CARD,SUCCESS
TXN6494,CUST047,2024-01-10 22:13:00,27286.24,Bet365,GAMBLING,IN,WALLET,FAILED
TXN6495,CUST033,2024-01-10 09:59:00,16631.31,Bet365,GAMBLING,IN,UPI,FAILED
TXN6496,CUST028,2024-01-10 23:38:00,4749.3,MakeMyTrip,TRAVEL,IN,UPI,SUCCESS
TXN6497,CUST003,2024-01-10 17:09:00,8024.23,MakeMyTrip,TRAVEL,IN,WALLET,SUCCESS
TXN6498,CUST016,2024-01-10 15:43:00,24064.68,Netflix,ENTERTAINMENT,IN,UPI,FAILED
TXN6499,CUST010,2024-01-10 20:31:00,10981.37,Amazon,ECOMMERCE,IN,UPI,FAILED
